13390,"03N","2W",",34,"
13391,"08N","1W",",23,"
13392,"03N","1W",",35,"
13393,"07N","5E",",29,"
13394,"09N","1W",",35,"
13395,"04N","1E",",6,"
13395,"05N","1E",",31,"
13396,"03N","1W",",3,4,5,8,9,10,"
13396,"04N","1W",",32,33,"
13397,"01S","2E",",2,3,"
13398,"03S","1W",",2,3,4,9,10,11,"
13398,"02S","1W",",33,34,35,"
13399,"06N","1E",",16,17,"
13400,"04N","1E",",4,"
13400,"05N","1E",",33,"
13401,"02S","1W",",19,20,28,29,30,31,32,33,"
13402,"05N","2E",",20,21,22,27,28,29,32,33,34,"
13403,"05N","1W",",2,3,"
13404,"04N","1W",",25,26,"
13405,"06N","1E",",5,"
13405,"07N","1E",",32,"
13406,"05N","1W",",35,"
13406,"04N","1W",",2,"
13407,"04N","1W",",3,"
13407,"05N","1W",",34,"
13408,"07N","1E",",19,20,29,30,"
13409,"07N","1W",",36,"
13409,"07N","1E",",31,"
13409,"06N","1E",",6,"
13409,"06N","1W",",1,"
13410,"04N","6E",",18,19,"
13411,"04N","6E",",18,"
13412,"04N","6E",",18,"
13413,"04N","6E",",18,"
13414,"04N","6E",",18,"
13415,"07N","1E",",24,"
13416,"01S","4E",",21,22,"
13417,"01S","4E",",20,29,"
13418,"01S","4E",",19,20,"
13419,"04N","2E",",3,"
13419,"05N","2E",",34,"
13420,"02N","5E",",36,"
13420,"01N","5E",",1,"
13421,"06N","1E",",33,"
13422,"01N","4E",",22,"
13423,"07N","1E",",17,"
13424,"05N","1E",",20,21,"
13425,"04S","3E",",8,9,10,15,16,17,20,21,22,"
13426,"05N","1E",",20,21,"
13427,"04N","1W",",17,"
13428,"06N","1E",",16,"
13429,"10N","3E",",1,2,11,12,"
13430,"04N","1E",",3,4,"
13430,"05N","1E",",33,34,"
13431,"05N","1W",",34,"
13431,"04N","1W",",3,"
13432,"06N","1E",",4,5,"
13433,"04N","1W",",2,"
13434,"11N","6E",",29,"
13435,"06N","2E",",30,"
13436,"07N","1E",",20,21,"
13437,"07N","1E",",29,30,31,32,"
13438,"05N","1W",",24,"
13438,"05N","1E",",19,"
13439,"05N","1W",",25,36,"
13440,"02N","1W",",25,26,35,36,"
13440,"02N","1E",",30,31,"
13440,"01N","1E",",6,"
13440,"01N","1W",",1,2,"
13441,"03N","1W",",18,"
13442,"07N","1E",",26,"
13443,"06N","1W",",11,12,13,14,23,24,"
13443,"06N","1E",",7,18,19,"
13444,"05N","1E",",9,"
13445,"01S","4E",",14,15,16,21,22,23,26,27,28,"
13446,"04N","4E",",4,5,6,7,8,9,10,11,14,15,16,17,18,20,21,"
13447,"09N","4E",",1,2,"
13447,"09N","5E",",6,"
13447,"10N","5E",",31,"
13447,"10N","4E",",35,36,"
13448,"05S","1E",",3,"
13449,"06N","1E",",8,17,"
13450,"05N","1E",",20,21,22,27,28,"
13451,"07N","1E",",23,"
13452,"02N","2W",",18,19,"
13452,"02N","3W",",13,24,"
13453,"04S","3E",",14,15,"
13454,"06N","3E",",31,32,33,"
13454,"05N","3E",",4,5,6,"
13455,"06N","4E",",5,6,7,8,18,"
13455,"06N","3E",",1,12,13,"
13455,"07N","3E",",13,24,25,35,36,"
13455,"07N","4E",",18,19,30,31,"
13456,"03N","1W",",29,"
13457,"05S","1E",",10,"
13458,"05N","1W",",28,"
13459,"02N","1W",",1,"
13460,"04S","3E",",1,12,"
13460,"04S","4E",",6,7,"
13460,"03S","4E",",31,"
13460,"03S","3E",",36,"
13461,"04N","1W",",3,4,9,10,"
13461,"05N","1W",",33,34,"
13462,"01N","1E",",6,"
13463,"05N","1W",",26,27,"
13464,"06N","1E",",13,14,"
13465,"05N","1W",",24,25,36,"
13465,"05N","1E",",19,30,31,"
13465,"04N","1W",",1,"
13465,"04N","1E",",5,6,"
13466,"01S","4E",",15,16,21,22,"
13467,"06N","1E",",6,"
13468,"01S","4E",",21,"
13469,"06N","1E",",6,"
13470,"11N","1E",",22,27,"
13471,"11N","1E",",22,23,"
13472,"07N","5E",",20,"
13473,"04N","1W",",16,21,"
13474,"10N","3E",",4,5,6,7,8,9,16,17,18,"
13474,"10N","2E",",1,12,13,"
13475,"05N","1W",",34,35,"
13475,"04N","1W",",2,3,"
13476,"05N","1W",",26,27,34,35,"
13476,"04N","1W",",2,3,"
13477,"12N","2E",",22,27,"
13478,"05N","1W",",28,29,"
13479,"05N","1W",",20,21,28,29,"
13480,"03N","6E",",6,7,18,"
13480,"03N","5E",",1,2,11,12,13,14,"
13481,"03N","1W",",3,4,9,10,"
13482,"06N","3E",",20,21,28,29,"
13483,"09N","2E",",1,2,10,11,12,13,14,15,23,24,"
13483,"09N","3E",",7,18,19,"
13484,"12N","1E",",13,14,21,22,23,24,25,26,27,28,"
13484,"12N","2E",",18,19,30,"
13485,"11N","2E",",7,8,17,18,19,20,"
13486,"06N","2E",",28,29,"
13487,"06N","2E",",27,28,29,31,32,33,34,"
13487,"05N","2E",",5,6,"
13488,"06N","3E",",3,4,5,7,8,9,10,11,14,15,16,17,18,19,20,21,22,23,26,27,28,"
13489,"04N","1E",",6,"
13489,"05N","1E",",31,"
13490,"04N","4E",",8,17,"
13491,"04N","5E",",7,8,9,11,13,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,32,33,34,"
13491,"03N","5E",",3,4,"
13491,"04N","6E",",18,19,30,31,"
13491,"04N","4E",",12,13,24,25,"
13492,"05N","1E",",31,"
13492,"04N","1E",",6,"
13493,"05N","3E",",1,2,3,10,11,12,"
13493,"06N","3E",",34,35,"
13494,"05N","2E",",5,6,7,8,17,18,"
13494,"05N","1E",",1,12,13,"
13495,"03N","4E",",4,5,6,7,8,9,16,17,18,19,20,21,"
13495,"03N","3E",",1,12,13,24,"
13495,"04N","3E",",36,"
13495,"04N","4E",",31,32,"
13496,"03N","4E",",1,2,3,10,11,12,13,14,"
13496,"04N","4E",",35,36,"
13496,"03N","5E",",6,7,"
13497,"03N","1E",",2,3,4,5,8,9,10,11,"
13497,"04N","1E",",32,33,34,35,"
13498,"03N","6E",",5,6,7,8,17,18,"
13498,"03N","5E",",1,12,13,"
13499,"03N","5E",",19,20,21,22,27,28,29,30,31,32,33,34,"
13500,"03N","5E",",14,15,16,17,20,21,22,23,26,27,28,29,32,33,34,"
13501,"03N","5E",",7,8,9,14,15,16,17,18,19,20,21,22,23,26,27,28,29,30,31,32,33,34,35,"
13501,"02N","5E",",2,3,4,5,6,"
13502,"02N","2E",",22,23,24,25,26,27,28,33,34,35,36,"
13502,"01N","2E",",1,2,3,"
13502,"01N","3E",",6,"
13502,"02N","3E",",19,30,31,"
13503,"02N","2E",",26,27,34,35,"
13503,"01N","2E",",2,3,"
13504,"02N","2E",",19,29,30,31,"
13504,"02N","1E",",24,25,36,"
13505,"01N","2E",",5,6,7,8,"
13506,"01N","1W",",3,"
13507,"06N","3E",",27,28,29,32,33,34,"
13507,"05N","3E",",3,4,"
13508,"06N","3E",",9,10,11,12,13,14,15,16,21,22,23,"
13509,"06N","3E",",3,4,5,8,9,10,15,16,17,"
13510,"06N","2E",",20,21,28,29,"
13511,"06N","2E",",2,3,4,5,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,"
13511,"06N","3E",",6,7,18,19,"
13511,"07N","2E",",32,33,34,35,"
13511,"06N","1E",",12,13,"
13512,"06N","1E",",16,17,20,21,"
13513,"06N","1E",",19,20,29,30,"
13513,"06N","1W",",24,25,"
13514,"05N","1E",",11,13,14,15,22,23,24,26,"
13515,"05N","1W",",25,36,"
13516,"05N","1E",",1,2,"
13516,"06N","1E",",35,36,"
13517,"05N","1W",",25,26,35,36,"
13518,"05N","1W",",16,17,20,21,28,29,"
13519,"06N","5E",",14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,"
13519,"06N","4E",",13,24,25,36,"
13519,"05N","4E",",1,"
13519,"05N","5E",",1,2,3,4,5,6,"
13519,"06N","6E",",30,31,"
13520,"06N","4E",",1,2,3,4,5,9,10,11,12,13,14,23,24,25,26,35,36,"
13520,"05N","4E",",1,2,"
13520,"05N","5E",",6,"
13520,"06N","5E",",6,7,18,19,30,31,"
13520,"07N","5E",",30,31,"
13520,"07N","4E",",25,26,32,33,34,35,36,"
13521,"09N","1E",",5,6,7,8,17,18,19,20,29,30,"
13521,"09N","1W",",1,12,13,24,"
13521,"10N","1E",",31,32,"
13522,"09N","3E",",1,2,3,4,7,8,9,10,11,14,15,16,17,18,21,22,27,28,33,34,"
13522,"08N","3E",",3,4,"
13522,"09N","4E",",6,"
13522,"10N","4E",",31,"
13522,"10N","3E",",33,34,35,36,"
13523,"09N","2E",",14,15,22,23,"
13524,"10N","3E",",31,32,"
13524,"10N","2E",",36,"
13524,"09N","2E",",1,12,"
13524,"09N","3E",",5,6,7,8,"
13525,"07N","3E",",8,17,"
13526,"07N","4E",",26,27,34,35,"
13527,"07N","2E",",23,24,25,26,35,36,"
13527,"07N","3E",",19,30,31,"
13527,"06N","3E",",6,"
13527,"06N","2E",",1,2,"
13528,"10N","3E",",5,6,7,8,"
13528,"10N","2E",",1,12,"
13528,"11N","2E",",36,"
13528,"11N","3E",",31,32,"
13529,"10N","2E",",26,27,33,34,35,36,"
13529,"09N","2E",",1,2,3,4,"
13530,"11N","3E",",18,19,30,31,"
13530,"10N","3E",",6,"
13530,"10N","2E",",1,2,3,"
13530,"11N","2E",",13,23,24,25,26,27,34,35,36,"
13531,"11N","2E",",1,2,11,12,13,14,"
13531,"11N","3E",",6,7,18,"
13532,"11N","2E",",1,2,3,10,11,12,"
13532,"12N","2E",",34,35,36,"
13533,"11N","4E",",6,7,18,19,30,31,32,33,34,"
13533,"12N","4E",",31,"
13533,"12N","3E",",36,"
13533,"11N","3E",",1,12,13,24,25,"
13533,"10N","4E",",3,4,5,6,"
13534,"03N","4E",",9,10,13,14,15,16,17,20,21,22,23,24,25,26,27,28,29,33,34,"
13534,"03N","5E",",18,19,30,"
13535,"07N","1E",",23,24,25,26,"
13536,"04N","1E",",6,"
13536,"04N","1W",",1,"
13536,"05N","1W",",36,"
13536,"05N","1E",",31,"
13537,"11N","3E",",17,18,19,20,29,30,"
13537,"11N","2E",",13,24,25,"
13538,"12N","2E",",25,26,27,34,35,36,"
13538,"11N","2E",",2,3,"
13539,"10N","3E",",4,5,6,7,8,"
13539,"11N","3E",",31,32,33,"
13539,"11N","2E",",34,35,36,"
13539,"10N","2E",",1,2,3,11,12,"
13540,"04N","1W",",11,12,13,14,15,22,23,24,25,26,27,35,36,"
13541,"04N","1W",",1,2,11,12,"
13541,"05N","1W",",35,36,"
13541,"05N","1E",",31,"
13541,"04N","1E",",6,"
13542,"12N","2E",",2,3,4,9,10,11,"
13542,"13N","2E",",33,34,35,"
13543,"12N","2E",",1,2,3,10,11,12,"
13543,"13N","2E",",34,35,36,"
13544,"12N","2E",",1,2,3,10,11,12,13,14,15,"
13545,"12N","2E",",10,11,12,13,14,15,22,23,24,"
13546,"07N","1E",",29,"
13547,"09N","2E",",6,7,8,9,10,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,"
13547,"08N","2E",",2,3,4,5,6,"
13547,"08N","1E",",1,"
13547,"09N","1E",",1,12,13,24,25,36,"
13548,"05N","1W",",25,36,"
13549,"05N","2E",",34,35,"
13549,"04N","2E",",2,3,"
13550,"06N","1E",",6,"
13550,"07N","1E",",31,"
13551,"06N","3E",",32,"
13552,"05N","1W",",21,22,27,28,"
13553,"02N","1W",",1,2,11,12,13,14,"
13554,"11N","1E",",32,33,34,"
13555,"04N","3E",",1,2,3,4,5,8,9,10,11,12,13,14,15,16,17,21,22,23,24,25,26,27,28,29,32,33,34,35,36,"
13555,"05N","3E",",32,33,34,35,36,"
13555,"05N","4E",",31,"
13555,"04N","4E",",6,7,18,19,30,31,"
13555,"03N","3E",",1,2,3,4,5,"
13556,"06N","1E",",8,9,"
13557,"06N","1E",",28,"
13558,"05N","1E",",31,"
13558,"05N","1W",",36,"
13559,"08N","1E",",31,"
13560,"08N","1W",",23,"
13561,"05N","1E",",12,"
13562,"03N","1W",",27,"
13563,"03N","1W",",22,27,"
13564,"03N","1W",",22,23,26,27,"
13565,"03N","1W",",21,22,27,28,"
13566,"03N","1W",",27,34,"
13567,"03N","1W",",27,34,35,"
13568,"03N","1W",",26,27,34,35,"
13568,"02N","1W",",2,"
13569,"03N","1W",",34,35,"
13570,"05N","1E",",3,"
13571,"05N","1E",",3,"
13572,"05N","1E",",3,4,"
13573,"05N","1E",",3,4,9,10,"
13574,"09N","1E",",26,27,34,35,"
13575,"06N","1E",",4,"
13576,"06N","1E",",16,17,"
13577,"05N","1W",",26,"
13578,"06N","1E",",16,17,20,21,"
13579,"05N","1E",",3,"
13580,"05N","1E",",3,4,9,10,"
13581,"05N","1E",",3,"
13582,"05N","1E",",3,4,9,10,"
13583,"05N","1E",",3,4,9,10,"
13584,"05N","1E",",3,4,9,10,"
13585,"05N","1E",",8,9,16,17,"
13586,"05N","1E",",8,9,16,17,"
13587,"05N","1E",",8,9,16,17,"
13588,"05N","1E",",8,9,17,"
13589,"05N","1E",",3,4,9,10,"
13590,"05N","1E",",2,3,10,11,"
13591,"03N","1W",",34,"
13592,"03N","1W",",35,"
13593,"01N","1W",",1,2,3,"
13593,"02N","1W",",34,35,36,"
13593,"02N","1E",",31,"
13593,"01N","1E",",6,"
13594,"03N","1W",",25,26,35,36,"
13595,"03N","1W",",26,35,"
13596,"02N","1W",",2,"
13596,"03N","1W",",28,29,30,33,34,35,"
13597,"03N","1W",",34,35,"
13598,"03N","1W",",25,26,35,36,"
13599,"03N","1W",",26,27,34,35,"
13600,"03N","1W",",26,35,"
13601,"03N","1W",",25,26,35,36,"
13602,"04N","1W",",14,15,"
13603,"04N","1W",",2,"
13604,"04N","1W",",2,"
13605,"04N","1W",",2,"
13606,"04N","1W",",2,"
13606,"05N","1W",",35,"
13607,"04N","1W",",2,"
13608,"04N","1W",",1,2,11,12,"
13608,"05N","1W",",35,36,"
13608,"05N","1E",",31,"
13608,"04N","1E",",6,"
13609,"03N","1W",",25,26,35,36,"
13610,"03N","1W",",36,"
13610,"02N","1W",",1,"
13610,"02N","1E",",6,"
13610,"03N","1E",",31,"
13611,"03N","2W",",32,"
13612,"04N","1W",",2,"
13612,"05N","1W",",35,"
13613,"04N","1W",",2,"
13613,"05N","1W",",35,"
13614,"04N","1W",",2,"
13614,"05N","1W",",35,"
13615,"04N","1W",",2,"
13615,"05N","1W",",35,"
13616,"04N","1W",",2,11,"
13617,"04N","1W",",2,"
13618,"04N","1W",",2,"
13618,"05N","1W",",35,"
13619,"04N","1W",",3,"
13620,"04N","1W",",2,11,"
13621,"04N","1W",",2,11,"
13622,"04N","1W",",2,11,14,"
13623,"04N","1W",",3,4,"
13624,"04N","1W",",3,"
13625,"04N","1W",",2,3,4,10,11,"
13625,"05N","1W",",34,35,"
13626,"04N","1W",",3,"
13627,"05N","1W",",33,34,"
13627,"04N","1W",",3,4,8,9,10,"
13628,"04N","1W",",3,4,"
13628,"05N","1W",",33,34,"
13629,"04N","1W",",7,"
13630,"04N","1W",",7,8,"
13631,"04N","1W",",8,9,"
13632,"04N","1W",",7,8,17,18,"
13633,"04N","1W",",8,9,16,17,"
13634,"04N","1W",",8,9,"
13635,"04N","1W",",8,9,"
13636,"04N","1W",",8,9,16,17,20,"
13637,"04N","1W",",8,9,16,17,"
13638,"04N","1W",",10,11,14,15,"
13639,"04N","1W",",14,15,16,21,22,23,"
13640,"04N","1W",",10,11,14,15,"
13641,"04N","1W",",11,"
13642,"04N","1W",",11,"
13643,"04N","1W",",10,"
13644,"04N","1W",",11,"
13645,"04N","1W",",11,12,13,14,"
13646,"04N","1W",",2,"
13647,"04N","1W",",11,"
13648,"04N","1W",",11,"
13649,"04N","1W",",11,12,13,14,"
13650,"04N","1W",",11,12,13,14,"
13651,"04N","1W",",14,"
13652,"04N","1W",",14,"
13653,"04N","1W",",11,12,13,14,"
13654,"04N","1W",",14,"
13655,"04N","1W",",14,"
13656,"04N","1W",",13,14,"
13657,"04N","1W",",15,"
13658,"04N","1W",",16,17,20,21,"
13659,"04N","1W",",21,22,27,28,"
13660,"04N","1W",",17,"
13661,"04N","1W",",17,"
13662,"04N","1W",",17,"
13663,"04N","1W",",17,"
13664,"03N","1W",",35,36,"
13665,"04N","1W",",17,18,19,20,"
13666,"04N","1W",",17,18,19,20,"
13667,"04N","1W",",17,18,19,20,"
13668,"04N","1W",",17,18,19,20,"
13669,"04N","1W",",17,"
13670,"04N","1W",",18,"
13671,"04N","1W",",17,18,19,20,"
13672,"04N","1W",",20,"
13673,"04N","1W",",20,"
13674,"04N","1W",",20,"
13675,"04N","1W",",20,21,"
13676,"04N","1W",",20,"
13677,"04N","1W",",20,"
13678,"04N","1W",",21,"
13679,"04N","1W",",25,26,35,36,"
13680,"04N","1W",",25,26,"
13681,"04N","1W",",27,28,33,34,"
13681,"03N","1W",",3,4,"
13682,"03N","1W",",6,"
13682,"04N","1W",",30,31,"
13682,"04N","2W",",25,36,"
13683,"04N","2W",",26,27,"
13684,"04N","2W",",26,27,34,35,"
13685,"04N","2W",",25,26,35,36,"
13686,"05N","1W",",3,4,9,10,"
13687,"05N","1W",",3,10,"
13688,"05N","1W",",16,17,20,21,28,29,30,31,32,"
13689,"05N","1W",",3,10,"
13690,"01S","2E",",34,35,"
13690,"02S","2E",",2,3,"
13691,"02S","2E",",2,"
13692,"02S","2E",",2,"
13693,"04N","2W",",25,36,"
13694,"04N","2W",",25,26,35,36,"
13695,"05N","1W",",3,4,9,10,"
13696,"05N","1W",",2,3,"
13696,"06N","1W",",34,35,"
13697,"05N","1W",",3,4,9,10,15,16,"
13698,"04N","1W",",5,6,7,8,17,18,"
13698,"04N","2W",",1,12,13,"
13698,"05N","1W",",14,15,16,20,21,22,23,28,29,30,31,32,"
13699,"07N","1E",",7,8,17,18,"
13700,"05N","1W",",22,"
13701,"05N","1W",",21,22,23,28,33,"
13702,"05N","1W",",22,"
13703,"05N","1W",",22,23,26,27,"
13704,"05N","1W",",23,24,"
13705,"05N","1W",",23,"
13706,"05N","1W",",20,21,28,29,"
13707,"05N","1W",",22,"
13708,"05N","1W",",22,"
13709,"05N","1W",",22,"
13710,"05N","1W",",22,"
13711,"05N","1W",",22,"
13712,"05N","1W",",23,"
13713,"05N","1W",",27,"
13714,"05N","1W",",23,"
13715,"05N","1W",",23,"
13716,"05N","1W",",27,"
13717,"05N","1W",",27,"
13718,"05N","1W",",23,"
13719,"05N","1W",",23,"
13720,"05N","1W",",23,"
13721,"05N","1W",",23,"
13722,"05N","1W",",23,"
13723,"05N","1W",",24,"
13724,"05N","1W",",24,"
13725,"05N","1W",",24,25,"
13726,"05N","1W",",24,25,"
13727,"05N","1W",",24,25,"
13728,"05N","1W",",25,26,"
13729,"05N","1W",",25,"
13730,"05N","1W",",25,36,"
13731,"05N","1W",",25,36,"
13732,"05N","1W",",25,"
13733,"05N","1W",",25,"
13734,"05N","1W",",25,36,"
13735,"05N","1W",",25,"
13736,"05N","1W",",25,"
13737,"05N","1W",",25,"
13738,"05N","1W",",25,"
13739,"05N","1W",",25,"
13740,"05N","1W",",25,"
13741,"05N","1W",",26,"
13742,"05N","1W",",26,"
13743,"05N","1W",",27,34,"
13744,"05N","1W",",27,"
13745,"05N","1W",",26,"
13746,"05N","1W",",27,"
13747,"05N","1W",",27,28,"
13748,"05N","1W",",27,28,"
13749,"05N","1W",",27,28,"
13750,"05N","1W",",28,"
13751,"05N","1W",",28,"
13752,"05N","1W",",28,"
13753,"05N","1W",",28,"
13754,"05N","1W",",28,"
13755,"05N","1W",",28,29,"
13756,"05N","1W",",28,29,"
13757,"05N","1E",",29,30,"
13758,"05N","1W",",31,32,"
13759,"05N","1W",",33,"
13760,"05N","1W",",33,34,"
13760,"04N","1W",",3,4,"
13761,"05N","1W",",33,"
13762,"05N","1W",",33,"
13763,"05N","1W",",33,"
13764,"05N","1W",",33,"
13765,"05N","1W",",33,"
13765,"04N","1W",",4,"
13766,"05N","1W",",33,"
13767,"05N","1W",",33,34,"
13768,"05N","1W",",28,33,"
13769,"05N","1W",",33,"
13769,"04N","1W",",4,"
13770,"05N","1W",",27,28,33,34,"
13771,"05N","1W",",33,"
13772,"05N","1W",",33,"
13773,"05N","1W",",33,"
13774,"05N","1W",",27,28,33,34,"
13775,"05N","1W",",33,34,"
13776,"05N","1W",",35,"
13776,"04N","1W",",2,"
13777,"05N","1W",",35,"
13778,"05N","1W",",35,"
13779,"05N","1W",",35,"
13780,"05N","1W",",34,35,"
13780,"04N","1W",",2,"
13781,"05N","1W",",36,"
13782,"05N","1W",",25,36,"
13783,"05N","1W",",25,36,"
13784,"05N","1W",",36,"
13785,"05N","1W",",25,26,35,36,"
13786,"05N","1W",",25,36,"
13787,"05N","1W",",35,36,"
13788,"05N","1W",",36,"
13789,"06N","1W",",1,"
13789,"07N","1W",",36,"
13789,"07N","1E",",31,"
13789,"06N","1E",",6,"
13790,"06N","1W",",1,"
13790,"07N","1W",",36,"
13790,"07N","1E",",31,"
13790,"06N","1E",",6,"
13791,"06N","1W",",1,"
13791,"07N","1W",",36,"
13792,"06N","1W",",1,"
13792,"07N","1W",",36,"
13792,"07N","1E",",31,"
13792,"06N","1E",",6,"
13793,"06N","1W",",1,11,12,13,14,"
13793,"06N","1E",",7,18,"
13794,"08N","1W",",23,"
13795,"08N","1W",",23,"
13796,"08N","1W",",14,23,"
13797,"08N","1W",",14,23,"
13798,"08N","1W",",14,23,"
13799,"08N","1W",",23,26,"
13800,"08N","1W",",14,"
13801,"08N","1W",",11,14,"
13802,"08N","1W",",11,14,"
13803,"08N","1W",",23,"
13804,"08N","1W",",13,14,23,24,"
13805,"08N","1W",",23,"
13806,"08N","1W",",24,25,"
13806,"08N","1E",",19,30,"
13807,"08N","1E",",19,30,"
13807,"08N","1W",",24,25,"
13808,"08N","1W",",13,14,15,22,23,24,25,26,36,"
13808,"08N","1E",",18,19,30,31,"
13809,"09N","1W",",34,35,"
13810,"11N","1E",",27,"
13811,"08N","1W",",24,"
13812,"08N","1W",",24,25,"
13813,"08N","1W",",25,"
13814,"01N","1E",",6,"
13815,"01N","1E",",3,4,5,8,9,16,"
13815,"02N","1E",",32,33,34,"
13816,"01N","1E",",5,6,"
13816,"02N","1E",",31,32,"
13817,"01N","1E",",5,6,7,8,"
13818,"01N","1E",",6,"
13818,"02N","1E",",31,"
13819,"01N","1E",",5,6,"
13819,"02N","1E",",31,32,"
13820,"01N","1E",",6,"
13821,"01N","1E",",6,"
13821,"02N","1E",",31,"
13822,"01N","1E",",6,7,"
13822,"01N","1W",",1,12,"
13823,"11N","1E",",33,34,"
13824,"05N","1W",",16,17,20,21,"
13825,"05N","1W",",35,"
13826,"01N","3E",",7,18,"
13826,"01N","2E",",12,13,"
13827,"01N","1E",",21,22,"
13828,"01N","1E",",15,16,21,22,23,26,27,28,"
13829,"01N","3E",",7,8,17,18,"
13829,"01N","2E",",12,13,"
13830,"01N","3E",",7,18,"
13830,"01N","2E",",12,13,"
13831,"01N","3E",",11,12,13,14,"
13832,"01N","3E",",11,12,13,14,"
13833,"02N","3E",",11,12,13,14,"
13834,"01N","3E",",14,"
13835,"01N","1E",",5,6,7,"
13836,"01N","3E",",16,17,"
13837,"01N","3E",",16,17,"
13838,"08N","1W",",24,25,"
13838,"08N","1E",",30,31,"
13839,"08N","1E",",31,32,"
13839,"07N","1E",",5,"
13840,"03N","1W",",7,8,"
13841,"08N","4E",",11,"
13842,"08N","1E",",29,30,31,32,"
13843,"08N","1E",",30,31,"
13843,"08N","1W",",25,36,"
13844,"08N","1E",",19,30,"
13844,"08N","1W",",24,25,"
13845,"09N","1E",",18,19,"
13845,"09N","1W",",13,24,"
13846,"08N","1E",",19,30,31,"
13846,"08N","1W",",25,36,"
13847,"08N","1E",",31,"
13848,"08N","4E",",23,"
13849,"08N","1E",",31,"
13850,"08N","4E",",23,"
13851,"10N","1E",",4,"
13852,"10N","1E",",19,20,21,28,29,30,31,32,33,"
13853,"10N","3E",",3,4,5,6,7,8,9,10,15,16,17,18,20,21,22,"
13853,"11N","3E",",31,32,33,34,"
13853,"11N","2E",",34,35,36,"
13853,"10N","2E",",1,12,13,"
13854,"09N","4E",",5,6,"
13854,"10N","4E",",31,32,"
13855,"09N","3E",",2,3,10,11,14,15,"
13856,"09N","4E",",4,9,10,"
13857,"09N","4E",",4,9,10,"
13858,"10N","1E",",31,32,"
13858,"09N","1E",",5,6,7,8,17,18,19,20,"
13858,"09N","1W",",1,12,13,24,"
13859,"10N","1E",",31,32,"
13859,"09N","1E",",5,6,7,8,17,18,19,20,29,30,"
13859,"09N","1W",",1,12,13,24,"
13860,"11N","5E",",35,36,"
13860,"10N","5E",",1,2,"
13861,"10N","5E",",1,"
13861,"11N","5E",",36,"
13862,"11N","1E",",27,28,33,34,"
13863,"11N","1E",",27,34,"
13864,"11N","1E",",27,28,33,34,"
13865,"11N","5E",",35,36,"
13865,"10N","5E",",1,2,"
13866,"11N","3E",",18,19,30,31,"
13866,"11N","2E",",13,23,24,25,26,27,35,36,"
13866,"10N","2E",",1,2,"
13866,"10N","3E",",6,"
13867,"11N","6E",",3,4,9,10,16,17,19,20,21,28,29,30,31,32,33,"
13867,"11N","5E",",25,36,"
13867,"12N","6E",",33,34,"
13868,"11N","5E",",36,"
13868,"11N","6E",",31,"
13869,"11N","1E",",33,"
13870,"11N","6E",",9,15,16,"
13871,"11N","6E",",31,"
13871,"11N","5E",",36,"
13872,"01N","4E",",9,10,15,16,"
13873,"01S","4E",",2,3,4,5,6,7,8,9,10,11,14,15,16,17,18,"
13873,"01N","4E",",14,15,16,17,18,19,20,21,22,23,26,27,28,29,30,31,32,33,34,35,"
13873,"01N","3E",",13,14,15,22,23,24,25,26,27,34,35,36,"
13873,"01S","3E",",1,2,3,10,11,12,13,14,15,"
13874,"01N","3E",",13,14,15,22,23,24,25,26,27,34,35,36,"
13874,"01N","4E",",14,15,16,17,18,19,20,21,22,23,26,27,28,29,30,31,32,33,34,35,"
13874,"01S","3E",",1,2,3,10,11,12,13,14,15,"
13874,"01S","4E",",2,3,4,5,6,7,8,9,10,11,14,15,16,17,18,"
13875,"01N","3E",",16,17,"
13876,"01N","3E",",16,17,"
13877,"01N","3E",",1,11,12,13,14,"
13877,"01N","4E",",6,7,18,"
13878,"01N","3E",",1,2,11,12,13,14,"
13878,"01N","4E",",6,7,8,18,"
13879,"01N","4E",",1,2,3,4,9,10,11,12,13,14,15,22,23,24,25,26,"
13879,"02N","4E",",33,34,35,36,"
13879,"02N","5E",",31,"
13879,"01N","5E",",6,7,18,19,30,"
13880,"01N","4E",",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,21,22,23,24,"
13881,"01S","5E",",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,"
13881,"01N","5E",",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,"
13882,"01N","5E",",5,6,7,8,9,15,16,17,18,"
13883,"01N","5E",",4,5,6,7,8,9,16,17,18,"
13884,"07N","1E",",19,20,"
13885,"05N","1W",",34,35,"
13885,"04N","1W",",2,3,"
13886,"02N","1E",",20,"
13887,"07N","4E",",1,"
13887,"07N","5E",",5,6,"
13887,"08N","5E",",19,30,31,32,"
13887,"08N","4E",",1,2,3,4,9,10,11,13,14,15,22,23,24,25,26,36,"
13887,"09N","4E",",26,27,28,32,33,34,35,"
13888,"02N","2E",",31,32,"
13888,"01N","2E",",5,6,"
