  id   | map_id | trs_path  
  5735 |    694 | 4N.2E.6
  5736 |    694 | 4N.2E.7
  5742 |    695 | 5S.3E.1
  5747 |    696 | 1S.2E.15
  5750 |    696 | 1S.2E.22
  5759 |    697 | 1S.2E.35
  5762 |    698 | 6N.1E.32
  5763 |    699 | 4S.3E.24
  5775 |    700 | 6N.1E.32
  5776 |    701 | 3S.3E.10
  5779 |    702 | 6N.3E.3
  5791 |    703 | 6N.2E.19
  5797 |    703 | 6N.2E.30
  5802 |    704 | 2S.4E.1
  5803 |    704 | 2S.4E.12
  5806 |    705 | 6N.1E.5
  5808 |    705 | 7N.1E.20
  5810 |    705 | 7N.1E.29
  5811 |    705 | 7N.1E.30
  5812 |    705 | 7N.1E.31
  5813 |    705 | 7N.1E.32
  5817 |    706 | 2S.2E.2
  5821 |    707 | 2N.1E.20
  5822 |    708 | 1S.2W.33
  5824 |    709 | 11N.1E.2
  5827 |    710 | 2N.1W.1
  5830 |    711 | 6N.2E.19
  5834 |    711 | 6N.2E.30
  5839 |    712 | 4N.2E.3
  5842 |    712 | 5N.2E.34
  5844 |    713 | 8N.1W.1
  5845 |    713 | 8N.1W.2
  5848 |    713 | 8N.1W.11
  5857 |    713 | 9N.1W.35
  5860 |    714 | 11N.6E.31
  5877 |    716 | 11N.6E.31
  5889 |    718 | 2S.2E.2
  5890 |    718 | 2S.2E.11
  5896 |    719 | 12N.2E.22
  5906 |    720 | 3N.4E.9
  5960 |    723 | 4N.1E.3
  5965 |    724 | 7N.5E.28
  5973 |    725 | 8N.1W.23
  5980 |    726 | 4N.2E.9
  5988 |    727 | 4N.2E.8
  5989 |    727 | 4N.2E.9
  5995 |    728 | 6N.1E.20
  5997 |    729 | 1N.1E.6
  6000 |    730 | 6N.5E.9
  6007 |    731 | 8N.1W.23
  6008 |    732 | 10N.5E.17
  6009 |    732 | 10N.5E.18
  6012 |    733 | 5N.1E.3
  6013 |    733 | 5N.1E.4
  6014 |    733 | 6N.1E.33
  6023 |    734 | 6N.5E.36
  6032 |    736 | 4N.2E.8
  6039 |    737 | 9N.2E.11
  6042 |    737 | 9N.2E.14
  6046 |    738 | 5N.1W.27
  6047 |    738 | 5N.1W.28
  6048 |    738 | 5N.1W.33
  6049 |    738 | 5N.1W.34
  6050 |    739 | 4S.3E.24
  6053 |    740 | 8N.1E.31
  6055 |    741 | 3S.3E.3
  6056 |    741 | 3S.3E.10
  6059 |    742 | 3N.1W.27
  6064 |    743 | 4S.3E.24
  6070 |    744 | 4N.2W.35
  6074 |    745 | 7N.1E.29
  6075 |    745 | 7N.1E.30
  6076 |    745 | 7N.1E.31
  6077 |    745 | 7N.1E.32
  6078 |    746 | 3N.1W.18
  6091 |    748 | 4N.1E.33
  6093 |    749 | 5N.1W.35
  6101 |    751 | 11N.1E.10
  6126 |    754 | 2N.2E.29
  6130 |    754 | 2N.2E.33
  6131 |    755 | 5N.1W.9
  6135 |    756 | 5N.1W.25
  6136 |    756 | 5N.1W.36
  6138 |    756 | 5N.1E.31
  6139 |    757 | 5N.1W.25
  6140 |    757 | 5N.1W.36
  6142 |    757 | 5N.1E.31
  6149 |    758 | 6N.4E.18
  6155 |    759 | 1N.2E.9
  6156 |    759 | 1N.2E.10
  6161 |    760 | 2S.2E.2
  6165 |    761 | 5N.1W.23
  6166 |    761 | 5N.1W.24
  6167 |    762 | 6N.1E.16
  6171 |    762 | 6N.1E.20
  6172 |    762 | 6N.1E.21
  6174 |    763 | 6N.1E.35
  6192 |    765 | 2S.2E.12
  6206 |    767 | 1S.3E.35
  6209 |    768 | 1N.2E.3
  6227 |    769 | 4S.3E.14
  6233 |    769 | 4S.3E.24
  6234 |    770 | 2N.2W.12
  6241 |    772 | 2N.1W.2
  6242 |    772 | 3N.1W.35
  6243 |    773 | 5N.1W.33
  6244 |    773 | 5N.1W.34
  6246 |    774 | 2N.2E.21
  6254 |    776 | 4S.3E.24
  6255 |    777 | 2N.2W.2
  6259 |    778 | 11N.1E.20
  6263 |    778 | 11N.1E.28
  6264 |    778 | 11N.1E.29
  6268 |    779 | 7N.1E.29
  6269 |    779 | 7N.1E.30
  6270 |    779 | 7N.1E.31
  6271 |    779 | 7N.1E.32
  6273 |    780 | 2N.1W.27
  6274 |    780 | 2N.1W.28
  6282 |    781 | 11N.1E.35
  6288 |    783 | 4S.3E.24
  6289 |    784 | 5N.1W.33
  6303 |    786 | 6N.2E.30
  6326 |    790 | 4N.2E.8
  6377 |    795 | 3S.3E.13
  6388 |    797 | 5N.1W.26
  6389 |    798 | 4S.3E.24
  6391 |    799 | 4S.3E.24
  6396 |    800 | 8N.1E.31
  6398 |    801 | 11N.1E.33
  6435 |    804 | 4N.1W.17
  6440 |    805 | 4N.2E.10
  6442 |    806 | 4N.2E.19
  6443 |    806 | 4N.2E.20
  6444 |    807 | 6N.1E.20
  6445 |    807 | 6N.1E.21
  6446 |    807 | 6N.1E.28
  6447 |    807 | 6N.1E.29
  6448 |    808 | 6N.1E.20
  6449 |    808 | 6N.1E.21
  6450 |    808 | 6N.1E.28
  6451 |    808 | 6N.1E.29
  6453 |    809 | 2N.2E.21
  6457 |    809 | 2N.2E.27
  6458 |    809 | 2N.2E.28
  6468 |    810 | 5N.1W.28
  6480 |    811 | 8N.1W.23
  6492 |    812 | 5N.1E.33
  6493 |    813 | 5N.1E.33
  6494 |    814 | 10N.1E.4
  6497 |    815 | 4N.3E.6
  6505 |    816 | 2N.2E.34
  6507 |    817 | 5N.1W.26
  6510 |    818 | 6N.1E.21
  6517 |    819 | 5S.4E.8
  6522 |    820 | 1N.1E.24
  6524 |    820 | 1N.2E.19
  6531 |    821 | 1N.3E.18
  6543 |    823 | 5N.1W.23
  6548 |    824 | 5N.3E.23
  6559 |    826 | 2N.1W.12
  6561 |    827 | 3N.1W.18
  6564 |    828 | 5N.1E.3
  6575 |    829 | 4N.1W.14
  6577 |    830 | 5N.1E.17
  6578 |    830 | 5N.1E.20
  6579 |    831 | 4N.1W.2
  6589 |    832 | 3N.1E.18
  6603 |    834 | 7N.1E.20
  6604 |    834 | 7N.1E.29
  6605 |    834 | 7N.1E.30
  6620 |    836 | 6N.1E.28
  6621 |    836 | 6N.1E.33
  6628 |    838 | 2N.1W.12
  6631 |    839 | 4N.1W.17
  6632 |    839 | 4N.1W.20
  6635 |    840 | 4N.2E.27
  6661 |    843 | 9N.1E.26
  6667 |    844 | 5N.1W.33
  6668 |    845 | 4N.1W.2
  6670 |    846 | 2S.5E.20
  6676 |    847 | 2N.1W.12
  6682 |    848 | 2N.1W.1
  6685 |    848 | 3N.1W.35
  6694 |    849 | 7N.1E.20
  6695 |    849 | 7N.1E.29
  6696 |    849 | 7N.1E.30
  6697 |    850 | 4N.1W.25
  6698 |    850 | 4N.1W.26
  6701 |    851 | 5N.1W.26
  6702 |    852 | 4N.1E.3
  6737 |    854 | 7N.5E.17
  6740 |    854 | 7N.5E.20
  6741 |    855 | 2N.2W.11
  6745 |    856 | 1N.2E.12
  6754 |    857 | 8N.3E.31
  6755 |    858 | 7N.1E.7
  6757 |    858 | 7N.1E.17
  6758 |    858 | 7N.1E.18
  6760 |    859 | 6N.1E.6
  6762 |    859 | 7N.1E.31
  6764 |    860 | 5N.1E.31
  6776 |    862 | 5N.1W.33
  6777 |    863 | 4S.3E.24
  6780 |    864 | 4N.3E.6
  6789 |    865 | 6N.1E.29
  6790 |    866 | 5N.1E.13
  6792 |    866 | 5N.1E.25
  6795 |    867 | 2N.1W.2
  6796 |    868 | 5N.1W.34
  6797 |    868 | 5N.1W.35
  6805 |    869 | 12N.2E.32
  6838 |    872 | 5S.2E.16
  6843 |    873 | 5N.1E.33
  6857 |    875 | 11N.2E.19
  6861 |    876 | 1N.2E.9
  6862 |    877 | 5N.1W.26
  6863 |    877 | 5N.1W.35
  6866 |    878 | 4S.3E.14
  6876 |    880 | 5N.1W.22
  6877 |    881 | 3S.3E.3
  6879 |    882 | 11N.1E.22
  6881 |    882 | 11N.1E.26
  6884 |    883 | 2N.1W.12
  6888 |    884 | 4N.1W.20
  6893 |    885 | 5N.1E.9
  6898 |    886 | 6N.1E.9
  6903 |    886 | 6N.1E.16
  6921 |    888 | 10N.1E.4
  6949 |    890 | 4N.1E.4
  6953 |    891 | 7N.5E.17
  6957 |    892 | 2N.1W.12
  6961 |    893 | 2S.2E.17
  6962 |    893 | 2S.2E.18
  6988 |    895 | 3S.1W.11
  7011 |    897 | 2S.1W.33
  7012 |    897 | 2S.1W.34
  7048 |    901 | 4S.3E.14
  7059 |    902 | 2S.3E.29
  7060 |    902 | 2S.3E.30
  7063 |    903 | 5N.1E.20
  7064 |    903 | 5N.1E.21
  7069 |    904 | 6N.1E.16
  7071 |    904 | 6N.1E.20
  7072 |    904 | 6N.1E.21
  7073 |    905 | 4N.1W.17
  7076 |    906 | 4N.1W.17
  7078 |    906 | 4N.1W.20
  7084 |    907 | 2S.3E.29
  7085 |    907 | 2S.3E.30
  7087 |    908 | 11N.1E.34
  7109 |    911 | 9N.1W.34
  7111 |    912 | 5N.1E.3
  7112 |    912 | 5N.1E.4
  7115 |    913 | 4N.1W.17
  7118 |    913 | 4N.1W.20
  7125 |    914 | 1N.4E.9
  7131 |    914 | 2N.4E.32
  7134 |    915 | 5N.1E.13
  7136 |    915 | 5N.1E.25
  7141 |    916 | 6N.1E.35
  7142 |    917 | 4N.1W.17
  7145 |    917 | 4N.1W.20
  7146 |    918 | 4N.1W.17
  7149 |    918 | 4N.1W.20
  7153 |    919 | 4N.1W.17
  7154 |    920 | 6N.1E.22
  7155 |    921 | 4S.3E.24
  7156 |    922 | 2N.1W.13
  7157 |    922 | 2N.1W.14
  7158 |    923 | 6N.1E.28
  7169 |    925 | 5N.1E.28
  7171 |    926 | 6N.1E.6
  7172 |    927 | 5N.1W.28
  7182 |    929 | 2S.2E.20
  7186 |    930 | 5N.1W.25
  7187 |    930 | 5N.1W.26
  7188 |    930 | 5N.1W.35
  7189 |    930 | 5N.1W.36
  7190 |    931 | 6N.1E.16
  7192 |    931 | 6N.1E.20
  7193 |    931 | 6N.1E.21
  7195 |    932 | 6N.1E.33
  7198 |    933 | 2N.2W.2
  7202 |    934 | 1N.1E.3
  7205 |    935 | 4N.1W.4
  7206 |    936 | 6N.1E.33
  7207 |    937 | 6N.1E.15
  7208 |    938 | 1N.2E.13
  7209 |    938 | 1N.2E.23
  7213 |    939 | 5N.1W.28
  7214 |    939 | 5N.1W.33
  7215 |    940 | 6N.1E.13
  7238 |    942 | 8N.1W.23
  7239 |    943 | 3N.2W.1
  7240 |    943 | 3N.2W.2
  7241 |    943 | 3N.2W.3
  7242 |    943 | 3N.2W.10
  7243 |    943 | 3N.2W.11
  7244 |    944 | 7N.1E.31
  7263 |    946 | 12N.2E.28
  7266 |    946 | 12N.2E.33
  7268 |    947 | 6N.1E.20
  7269 |    947 | 6N.1E.21
  7270 |    947 | 6N.1E.28
  7271 |    947 | 6N.1E.29
  7273 |    948 | 1N.1E.6
  7313 |    952 | 2N.2W.34
  7314 |    952 | 2N.2W.35
  7316 |    953 | 5N.1W.23
  7320 |    954 | 1S.4E.12
  7327 |    955 | 6N.1E.20
  7328 |    955 | 6N.1E.29
  7337 |    956 | 5N.3E.25
  7345 |    956 | 5N.4E.31
  7348 |    957 | 6N.1E.14
  7352 |    957 | 6N.1E.24
  7353 |    958 | 4N.1E.3
  7358 |    959 | 6N.2E.19
  7361 |    959 | 6N.2E.30
  7364 |    960 | 4N.1E.3
  7365 |    961 | 6N.1E.28
  7368 |    962 | 5N.3E.30
  7390 |    965 | 6N.1E.8
  7391 |    966 | 8N.1W.23
  7402 |    968 | 2N.1W.12
  7417 |    970 | 9N.2E.4
  7453 |    972 | 6N.1E.28
  7461 |    973 | 10N.1E.22
  7496 |    975 | 10N.1E.22
  7507 |    976 | 5N.1W.28
  7515 |    977 | 5N.3E.9
  7526 |    978 | 2N.3E.32
  7537 |    980 | 2N.1W.2
  7539 |    981 | 12N.2E.10
  7566 |    984 | 6N.1E.6
  7568 |    985 | 4N.1W.11
  7616 |    989 | 7N.5E.33
  7654 |    993 | 5N.1W.24
  7655 |    993 | 5N.1W.25
  7659 |    995 | 6N.1W.13
  7660 |    995 | 6N.1W.14
  7661 |    995 | 6N.1W.23
  7662 |    995 | 6N.1W.24
  7665 |    996 | 5N.1E.20
  7666 |    996 | 5N.1E.21
  7671 |    997 | 5N.1E.31
  7673 |    998 | 2N.2W.2
  7674 |    998 | 2N.2W.11
  7676 |    999 | 5N.1E.3
  7681 |   1000 | 1N.5E.8
  7687 |   1001 | 10N.1E.5
  7697 |   1003 | 6N.1E.5
  7698 |   1003 | 6N.1E.6
  7700 |   1003 | 6N.1E.8
  7701 |   1004 | 1S.1E.25
  7702 |   1004 | 1S.1E.26
  7706 |   1005 | 5S.2E.15
  7709 |   1006 | 6N.1E.28
  7710 |   1006 | 6N.1E.33
  7714 |   1007 | 6N.1E.34
  7716 |   1008 | 10N.1E.4
  7718 |   1009 | 5S.2E.16
  7719 |   1010 | 6N.1E.1
  7722 |   1010 | 6N.1E.12
  7811 |   1015 | 3N.1W.35
  7834 |   1018 | 12N.2E.18
  7888 |   1020 | 11N.2E.5
  7889 |   1020 | 11N.2E.6
  7918 |   1023 | 4N.1W.11
  7920 |   1024 | 11N.1E.3
  7927 |   1025 | 2N.1W.2
  7931 |   1026 | 5N.1W.22
  7932 |   1026 | 5N.1W.23
  7965 |   1028 | 2S.3E.34
  7968 |   1029 | 5N.1E.3
  7969 |   1029 | 6N.1E.33
  7971 |   1030 | 11N.1E.11
  7979 |   1031 | 5N.3E.35
  8013 |   1034 | 10N.1E.4
  8026 |   1036 | 5N.1W.25
  8027 |   1036 | 5N.1W.26
  8028 |   1036 | 5N.1W.35
  8029 |   1036 | 5N.1W.36
  8031 |   1037 | 12N.1E.3
  8043 |   1038 | 10N.2E.29
  8048 |   1039 | 8N.1W.23
  8050 |   1040 | 6N.1E.5
  8051 |   1040 | 6N.1E.8
  8052 |   1040 | 6N.1E.9
  8053 |   1041 | 6N.1E.28
  8054 |   1041 | 6N.1E.29
  8055 |   1042 | 2N.2W.2
  8056 |   1042 | 2N.2W.11
  8057 |   1043 | 5N.1W.26
  8058 |   1044 | 6N.2E.19
  8061 |   1044 | 6N.2E.30
  8062 |   1045 | 6N.1E.20
  8063 |   1045 | 6N.1E.21
  8064 |   1045 | 6N.1E.28
  8065 |   1045 | 6N.1E.29
  8066 |   1046 | 5N.1W.27
  8067 |   1046 | 5N.1W.28
  8068 |   1046 | 5N.1W.33
  8069 |   1046 | 5N.1W.34
  8078 |   1048 | 4N.1W.17
  8081 |   1048 | 4N.1W.20
  8082 |   1049 | 11N.1E.22
  8122 |   1051 | 12N.2E.7
  8127 |   1052 | 7N.3E.5
  8169 |   1054 | 3S.3E.3
  8170 |   1055 | 7N.1E.30
  8171 |   1055 | 7N.1E.31
  8176 |   1056 | 7N.1E.26
  8180 |   1057 | 3S.3E.14
  8189 |   1058 | 6N.2E.19
  8193 |   1059 | 2N.2E.19
  8194 |   1059 | 2N.2E.20
  8197 |   1060 | 7N.3E.6
  8229 |   1062 | 5N.1E.31
  8329 |   1065 | 9N.3E.18
  8330 |   1065 | 9N.3E.19
  8346 |   1067 | 5S.3E.8
  8349 |   1067 | 5S.3E.17
  8356 |   1068 | 11N.1E.33
  8358 |   1069 | 8N.1W.23
  8362 |   1070 | 5N.1W.25
  8363 |   1070 | 5N.1W.36
  8548 |   1079 | 6N.2E.30
  8550 |   1080 | 3S.5E.5
  8580 |   1082 | 4N.4E.22
  8585 |   1083 | 5N.1W.25
  8586 |   1083 | 5N.1W.26
  8587 |   1084 | 8N.1E.31
  8590 |   1085 | 6N.3E.11
  8591 |   1085 | 6N.3E.14
  8593 |   1086 | 5N.1E.33
  8594 |   1087 | 5N.1E.20
  8611 |   1089 | 4N.1W.17
  8621 |   1091 | 8N.1W.25
  8622 |   1091 | 8N.1E.30
  8625 |   1092 | 2N.2E.20
  8640 |   1095 | 5N.1W.33
  8641 |   1096 | 4N.3E.1
  8650 |   1097 | 5N.1E.31
  8652 |   1098 | 4N.1W.2
  8671 |   1101 | 5N.1E.11
  8691 |   1103 | 5N.1E.31
  8695 |   1104 | 3S.3E.6
  8701 |   1105 | 6N.1E.32
  8706 |   1106 | 1S.3E.21
  8711 |   1107 | 3N.1W.19
  8712 |   1107 | 3N.1W.20
  8713 |   1107 | 3N.1W.29
  8714 |   1107 | 3N.1W.30
  8716 |   1108 | 3S.3E.3
  8727 |   1109 | 10N.4E.33
  8771 |   1112 | 1N.4E.11
  8772 |   1112 | 1N.4E.12
  8774 |   1112 | 1N.4E.14
  8782 |   1113 | 9N.2E.4
  8791 |   1113 | 10N.2E.33
  8803 |   1115 | 12N.1E.10
  8808 |   1116 | 3S.3E.6
  8813 |   1117 | 2S.2W.25
  8863 |   1118 | 7N.4E.6
  8922 |   1120 | 9N.3E.29
  8923 |   1120 | 9N.3E.32
  8940 |   1122 | 5N.3E.6
  8941 |   1122 | 5N.3E.7
  8945 |   1122 | 5N.3E.17
  8959 |   1123 | 4N.3E.11
  8962 |   1123 | 4N.3E.14
  8965 |   1123 | 4N.3E.23
  8986 |   1124 | 4N.3E.20
  9005 |   1125 | 3N.1E.10
  9006 |   1125 | 3N.1E.11
  9024 |   1126 | 4N.3E.7
  9025 |   1126 | 4N.3E.8
  9087 |   1128 | 7N.3E.12
  9094 |   1129 | 6N.3E.4
  9097 |   1129 | 7N.3E.33
  9102 |   1130 | 6N.4E.5
  9104 |   1130 | 6N.4E.7
  9117 |   1131 | 7N.4E.19
  9123 |   1132 | 5N.1W.23
  9124 |   1132 | 5N.1W.24
  9125 |   1132 | 5N.1W.25
  9126 |   1133 | 5N.1W.25
  9127 |   1133 | 5N.1W.26
  9128 |   1133 | 5N.1W.35
  9129 |   1133 | 5N.1W.36
  9130 |   1134 | 5N.1E.31
  9132 |   1135 | 5N.2E.1
  9138 |   1136 | 8N.1W.23
  9171 |   1138 | 11N.1E.4
  9175 |   1139 | 9N.4E.34
  9180 |   1140 | 9N.3E.19
  9200 |   1143 | 5N.1E.31
  9202 |   1144 | 6N.2E.30
  9211 |   1145 | 5S.3E.9
  9215 |   1145 | 5S.3E.17
  9217 |   1146 | 5S.3E.1
  9218 |   1146 | 5S.3E.12
  9266 |   1150 | 4N.3E.18
  9296 |   1152 | 4N.4E.7
  9297 |   1152 | 4N.4E.8
  9319 |   1153 | 4N.3E.28
  9320 |   1153 | 4N.3E.29
  9324 |   1153 | 4N.3E.33
  9339 |   1154 | 7N.4E.31
  9344 |   1155 | 6N.2E.32
  9346 |   1156 | 7N.1E.5
  9347 |   1156 | 7N.1E.6
  9354 |   1157 | 4N.4E.14
  9357 |   1157 | 4N.4E.23
  9368 |   1158 | 2S.4E.7
  9371 |   1158 | 2S.4E.18
  9378 |   1159 | 6N.3E.14
  9387 |   1159 | 6N.3E.23
  9394 |   1160 | 6N.1E.8
  9395 |   1160 | 6N.1E.9
  9397 |   1161 | 6N.3E.4
  9407 |   1162 | 6N.2E.19
  9410 |   1163 | 4N.1W.14
  9433 |   1164 | 9N.3E.28
  9434 |   1164 | 9N.3E.29
  9446 |   1165 | 2S.3E.34
  9449 |   1166 | 6N.1E.20
  9450 |   1166 | 6N.1E.21
  9451 |   1166 | 6N.1E.28
  9452 |   1166 | 6N.1E.29
  9468 |   1167 | 9N.3E.21
  9481 |   1168 | 1S.1E.36
  9482 |   1169 | 6N.2E.19
  9483 |   1169 | 6N.2E.30
  9486 |   1170 | 5N.1W.28
  9503 |   1173 | 4N.1W.10
  9504 |   1174 | 4N.1W.3
  9505 |   1174 | 4N.1W.4
  9508 |   1175 | 2S.1E.2
  9511 |   1175 | 2S.1E.11
  9517 |   1176 | 5N.1W.35
  9550 |   1178 | 5N.4E.15
  9564 |   1180 | 2N.1W.1
  9565 |   1180 | 2N.1W.2
  9567 |   1180 | 2N.1W.12
  9569 |   1181 | 2N.2E.31
  9604 |   1184 | 5N.1W.27
  9605 |   1184 | 5N.1W.34
  9608 |   1185 | 6N.1E.6
  9611 |   1186 | 3N.1W.35
  9613 |   1187 | 3N.3E.22
  9618 |   1188 | 7N.5E.28
  9621 |   1188 | 7N.5E.33
  9624 |   1189 | 7N.5E.28
  9628 |   1190 | 2S.2E.2
  9631 |   1191 | 5N.1E.25
  9638 |   1192 | 5N.1W.3
  9664 |   1194 | 4N.1W.14
  9666 |   1195 | 5N.1W.25
  9667 |   1195 | 5N.1W.26
  9668 |   1195 | 5N.1W.35
  9669 |   1195 | 5N.1W.36
  9670 |   1196 | 4N.1W.2
  9671 |   1196 | 5N.1W.35
  9677 |   1197 | 7N.5E.32
  9678 |   1197 | 7N.5E.33
  9680 |   1198 | 7N.1E.30
  9681 |   1198 | 7N.1E.31
  9682 |   1198 | 7N.1E.32
  9742 |   1202 | 5N.1E.31
  9743 |   1203 | 5N.1E.16
  9744 |   1203 | 5N.1E.17
  9763 |   1204 | 6N.4E.26
  9764 |   1204 | 6N.4E.27
  9769 |   1204 | 6N.4E.35
  9775 |   1205 | 2S.4E.29
  9799 |   1208 | 11N.5E.36
  9800 |   1208 | 11N.6E.31
  9838 |   1210 | 10N.4E.20
  9846 |   1211 | 2N.1W.15
  9849 |   1212 | 11N.1E.34
  9863 |   1213 | 1S.4E.35
  9867 |   1214 | 10N.1E.4
  9868 |   1214 | 11N.1E.33
  9874 |   1215 | 4S.5E.4
  9879 |   1215 | 4S.5E.9
  9898 |   1216 | 5N.1E.25
  9909 |   1217 | 3N.2E.9
  9915 |   1218 | 5N.1E.31
  9916 |   1219 | 11N.1E.1
  9924 |   1220 | 6N.1E.33
  9925 |   1221 | 12N.1E.3
  9929 |   1222 | 2N.1W.1
  9930 |   1222 | 2N.1W.12
  9935 |   1223 | 5N.3E.25
  9977 |   1226 | 5N.1W.25
  9985 |   1227 | 7N.1E.26
  9988 |   1227 | 7N.1E.29
  9989 |   1227 | 7N.1E.32
  9993 |   1228 | 5N.1W.2
  9994 |   1228 | 5N.1W.3
 10014 |   1231 | 4S.3E.10
 10028 |   1232 | 10N.2E.35
 10030 |   1233 | 5N.1W.23
 10031 |   1233 | 5N.1W.24
 10032 |   1233 | 5N.1W.25
 10033 |   1233 | 5N.1W.26
 10037 |   1234 | 4N.1E.10
 10079 |   1236 | 5N.4E.21
 10086 |   1237 | 6N.1E.28
 10087 |   1237 | 6N.1E.33
 10089 |   1238 | 6N.1E.28
 10090 |   1238 | 6N.1E.33
 10092 |   1239 | 4N.1W.2
 10093 |   1239 | 5N.1W.35
 10106 |   1241 | 9N.1W.35
 10107 |   1242 | 5N.3E.25
 10109 |   1242 | 5N.4E.30
 10123 |   1244 | 4S.3E.28
 10126 |   1245 | 4N.4E.3
 10127 |   1245 | 4N.4E.4
 10140 |   1246 | 4N.4E.12
 10141 |   1246 | 4N.4E.13
 10153 |   1247 | 5N.1E.15
 10159 |   1248 | 4S.3E.24
 10160 |   1249 | 9N.3E.1
 10181 |   1250 | 1S.1E.36
 10199 |   1253 | 2S.3E.11
 10203 |   1254 | 8N.1W.11
 10204 |   1255 | 2N.1W.14
 10205 |   1256 | 6N.1E.16
 10208 |   1257 | 3N.3E.4
 10216 |   1258 | 5N.1W.35
 10221 |   1259 | 5N.1E.28
 10226 |   1260 | 7N.1E.20
 10269 |   1263 | 10N.1E.31
 10291 |   1265 | 8N.1W.23
 10297 |   1266 | 10N.1E.28
 10302 |   1267 | 4N.1W.7
 10303 |   1267 | 4N.1W.8
 10330 |   1270 | 8N.1W.23
 10333 |   1271 | 2S.2W.12
 10335 |   1272 | 6N.1E.16
 10336 |   1272 | 6N.1E.21
 10342 |   1273 | 11N.1E.16
 10348 |   1274 | 10N.2E.22
 10351 |   1274 | 10N.2E.27
 10359 |   1275 | 10N.2E.24
 10368 |   1276 | 7N.3E.12
 10382 |   1277 | 9N.2E.14
 10394 |   1278 | 4S.3E.14
 10398 |   1278 | 4S.3E.24
 10429 |   1280 | 5N.1W.33
 10430 |   1280 | 5N.1W.34
 10434 |   1281 | 6N.1E.24
 10439 |   1282 | 5N.3E.10
 10443 |   1283 | 1S.3E.21
 10451 |   1284 | 3N.2E.16
 10461 |   1285 | 1S.4E.7
 10515 |   1289 | 10N.2E.27
 10516 |   1289 | 10N.2E.34
 10548 |   1291 | 10N.1E.4
 10559 |   1293 | 5N.1E.3
 10560 |   1293 | 5N.1E.4
 10563 |   1294 | 4S.3E.10
 10568 |   1295 | 4S.3E.12
 10583 |   1296 | 6N.1E.32
 10613 |   1298 | 5N.1W.25
 10614 |   1298 | 5N.1W.36
 10616 |   1298 | 5N.1E.31
 10620 |   1299 | 5N.4E.6
 10657 |   1302 | 6N.1E.20
 10658 |   1302 | 6N.1E.29
 10668 |   1304 | 5N.4E.19
 10677 |   1305 | 12N.2E.8
 10686 |   1306 | 6N.1E.20
 10687 |   1306 | 6N.1E.29
 10706 |   1308 | 7N.5E.28
 10707 |   1308 | 7N.5E.29
 10737 |   1310 | 6N.1E.33
 10738 |   1311 | 5N.1W.33
 10740 |   1312 | 10N.2E.27
 10741 |   1312 | 10N.2E.34
 10743 |   1313 | 4N.1W.20
 10752 |   1314 | 5N.1E.16
 10754 |   1315 | 5N.1W.25
 10755 |   1315 | 5N.1W.26
 10756 |   1316 | 1N.4E.5
 10757 |   1316 | 1N.4E.6
 10760 |   1317 | 6N.2E.19
 10763 |   1317 | 6N.2E.30
 10770 |   1318 | 1S.3E.36
 10777 |   1319 | 10N.2E.26
 10782 |   1320 | 10N.2E.15
 10785 |   1320 | 10N.2E.22
 10799 |   1322 | 6N.1E.20
 10800 |   1322 | 6N.1E.29
 10801 |   1323 | 5N.1W.35
 10807 |   1325 | 6N.1E.5
 10808 |   1325 | 6N.1E.8
 10809 |   1325 | 6N.1E.9
 10811 |   1326 | 6N.1E.24
 10813 |   1327 | 5N.1E.3
 10814 |   1327 | 5N.1E.4
 10823 |   1328 | 5N.1E.22
 10832 |   1329 | 9N.3E.7
 10840 |   1330 | 10N.2E.15
 10843 |   1330 | 10N.2E.22
 10848 |   1331 | 4S.3E.14
 10852 |   1331 | 4S.3E.24
 10854 |   1332 | 5N.1E.20
 10859 |   1333 | 4N.1W.17
 10862 |   1333 | 4N.1W.20
 10866 |   1334 | 3S.2E.2
 10867 |   1334 | 3S.2E.3
 10873 |   1335 | 5N.1W.35
 10874 |   1336 | 4N.3E.5
 10875 |   1336 | 4N.3E.6
 10878 |   1337 | 1N.5E.3
 10883 |   1338 | 11N.2E.11
 10886 |   1338 | 11N.2E.14
 10908 |   1340 | 12N.2E.4
 10909 |   1340 | 12N.2E.5
 10924 |   1341 | 5N.4E.7
 10932 |   1342 | 6N.2E.19
 10933 |   1342 | 6N.2E.30
 10937 |   1343 | 7N.1E.26
 10949 |   1344 | 7N.3E.6
 10953 |   1344 | 8N.3E.31
 10955 |   1345 | 5N.1E.18
 10957 |   1345 | 5N.1E.20
 10958 |   1346 | 2N.1W.12
 10963 |   1347 | 1N.3E.8
 10966 |   1348 | 6N.2E.19
 10967 |   1349 | 5N.1W.33
 10968 |   1349 | 5N.1W.34
 10978 |   1351 | 5N.1W.25
 10979 |   1351 | 5N.1W.26
 10980 |   1351 | 5N.1W.35
 10981 |   1351 | 5N.1W.36
 10982 |   1352 | 5N.1E.25
 10986 |   1353 | 6N.1E.9
 10989 |   1353 | 6N.1E.16
 10991 |   1354 | 4S.3E.24
 10994 |   1355 | 5N.1E.31
 10995 |   1356 | 3S.4E.19
 11002 |   1358 | 5N.1W.25
 11003 |   1359 | 5N.1W.27
 11006 |   1360 | 7N.1E.17
 11007 |   1360 | 7N.1E.18
 11009 |   1361 | 1S.4E.3
 11019 |   1362 | 5N.1W.28
